PID,AGE_BUILT,sale_price,AGE_SALE,DISTANCE,AV_BLDG_LOG,LAND_SF_LOG,LIVING_AREA_LOG,AGE_REMODEL,R_TOTAL_RMS,edu_Pct_Age_25_plus_bachelors_plus,target
1701933000,137,0,20,5.423813835,12.46920585,8.881836305,7.79284426,137,10,15.5,0
1701935000,142,9,21,5.436370878,12.38714342,8.188689124,7.307872781,142,6,15.5,0
1701938000,137,9,12,5.460108583,12.36904147,8.188689124,7.176254532,137,6,15.5,0
1701940000,97,0,35,5.478750211,13.09663523,8.310169022,7.728239708,37,10,15.5,0
1701948000,122,0,35,5.44848697,12.38589107,9.045937316,7.675546003,38,8,15.5,0
1701954000,132,9,13,5.401711647,13.21019109,9.002701007,7.76937861,14,10,15.5,0
1701972000,132,9,28,5.259836841,12.48446167,8.350902452,7.719573989,40,9,15.5,0
1701996000,132,0,35,5.506411767,12.26008723,8.387084506,7.28673951,132,5,15.5,0
1701997000,127,495000,3,5.508575988,12.86333355,7.69802917,7.65505915,26,9,15.5,1
1701998000,137,9,26,5.493510488,12.28118012,7.962067309,7.524453287,137,9,15.5,0
1701999000,122,365000,17,5.491218481,12.53465671,7.922985959,7.605292808,122,7,15.5,1
1702011000,142,9,5,5.416768211,12.58004709,8.730205596,7.838974031,24,9,15.5,0
1702013000,137,545000,3,5.401511635,12.80298422,8.726156679,7.936231185,14,12,15.5,1
1702015000,137,382500,18,5.390382788,13.27285021,9.180396496,7.70616297,9,8,15.5,0
1702034000,122,315000,12,5.477398912,12.56967355,8.530898838,7.811649491,122,9,15.5,1
1702043000,5,353000,4,5.502774808,12.40696241,8.172164452,7.243512975,5,6,15.5,0
1702044000,5,9,5,5.501960074,12.42287212,8.254528882,7.230563153,5,6,15.5,0
1702069000,137,9,10,5.541901161,12.48142907,8.683385366,7.586803535,137,11,15.5,1
1702088000,97,0,35,5.508123571,12.63882861,8.817297784,7.332238393,72,8,15.5,0
1702091000,112,9,29,5.54732132,12.40656151,8.214194415,7.784889296,5,9,15.5,0
1702093010,31,211900,16,5.528737403,12.17804347,7.790696031,7.203405521,31,7,15.5,0
1702093040,31,108501,12,5.528317605,11.81609942,7.818832444,7.203405521,31,5,15.5,0
1702094010,31,96500,31,5.528866683,12.10888971,7.825245291,7.152112227,31,5,15.5,0
1702094040,31,96500,30,5.531532639,12.09634148,7.703007682,7.152112227,31,5,15.5,0
1702095040,31,258165,5,5.53686775,12.34180037,7.783640596,7.152112227,31,5,15.5,0
1702096010,31,56500,26,5.560903761,12.22292976,7.826842098,7.152112227,31,5,15.5,0
1702096040,31,96500,31,5.563865982,12.11770034,7.837948916,6.96979067,23,6,15.5,0
1702097010,31,0,15,5.566832808,12.17012936,7.914983006,7.152112227,31,5,15.5,0
1702098010,31,96500,30,5.572779967,12.13900292,7.972466016,7.152112227,31,5,15.5,0
1702098040,31,235000,15,5.575760297,12.20288256,7.972466016,7.152112227,31,7,15.5,0
1702099010,31,96500,30,5.578755922,12.44352139,7.972466016,7.152112227,31,5,15.5,0
1702099040,31,96500,30,5.581795241,12.48109112,7.988542983,7.152112227,31,5,15.5,0
1702100010,31,96500,29,5.584838944,11.9789148,7.724888439,7.203405521,31,5,15.5,0
1702100040,31,96500,30,5.587887137,12.10888971,7.746300662,7.203405521,31,5,15.5,0
1702101010,31,357205,4,5.526678625,12.53031685,7.670894831,7.152112227,31,5,15.5,0
1702101040,31,96500,29,5.524816667,12.080328,7.624130586,7.152112227,31,5,15.5,0
1702102010,31,140000,12,5.522954953,12.11450545,7.853993087,7.152112227,31,5,15.5,0
1702102040,31,96500,28,5.521093469,12.12247362,7.875499292,7.152112227,31,5,15.5,0
1702122000,112,9,7,5.596016284,12.57175688,8.216088099,7.729031787,112,8,15.5,0
1702123000,122,75000,28,5.592605417,12.91410844,8.247743887,7.888484527,53,9,15.5,0
1702126000,112,0,16,5.568762255,12.62675472,8.397508348,7.419979924,112,9,15.5,0
1702130010,122,159000,20,5.551767009,12.38589107,8.156223323,7.394738928,25,8,15.5,0
1702133000,112,9,7,5.517273289,13.11493586,8.269500767,7.592366129,9,7,15.5,0
1702152000,116,127000,25,5.560099889,12.7016831,8.517193191,7.518824349,116,9,15.5,0
1702159000,122,103000,30,5.626258646,12.58245217,8.485083137,7.646258161,122,9,15.5,0
1702163000,17,494000,17,5.636857968,12.58416656,8.001019961,7.10824414,17,8,15.5,0
1702168000,104,9,9,5.595203237,12.41186656,8.517193191,7.48974741,104,8,15.5,0
1702170000,122,0,35,5.573576759,12.35578492,8.284251798,7.416498737,122,7,15.5,0
1702175000,132,0,35,5.575011116,12.38254379,7.572502985,7.461065514,132,7,15.5,0
1702178000,122,0,17,5.610302085,12.57418197,8.602269364,7.717173241,122,9,15.5,0
1702181000,122,95000,32,5.618274798,12.58826913,8.62389281,7.592870288,122,8,15.5,0
1702182000,127,250000,12,5.619867278,12.46419717,8.630878956,7.801718599,127,9,15.5,1
1702183000,123,319000,7,5.623052481,12.55390864,8.414274137,7.757478767,123,10,15.5,1
1702185000,104,498000,3,5.627830525,12.78661088,8.405814603,7.506042179,33,8,15.5,1
1702187000,122,150000,22,5.63260886,12.39338174,8.509362612,7.69875486,122,8,15.5,0
1702191000,104,18000,31,5.650254064,12.50728773,8.519191194,7.755424499,104,8,15.5,0
1702196000,122,9,8,5.618701749,12.41389949,8.371242136,7.702013961,122,10,15.5,0
1702197000,122,405000,16,5.615450515,12.54361574,8.185071478,7.81730333,18,11,15.5,0
1702198000,122,257000,7,5.619163332,12.45916327,8.683724062,7.688455357,122,9,15.5,1
1702199000,117,314900,16,5.626537866,12.49650094,8.132118773,7.575584652,117,7,15.5,0
1702200000,104,139635,12,5.63375095,12.4953784,8.66042736,7.520776415,104,8,15.5,0
1702201000,122,9,8,5.64448784,12.42801548,8.570544367,7.674896139,122,9,15.5,0
1702203000,102,0,16,5.661492642,12.61453326,8.48838211,7.543273347,20,8,15.5,0
1702204000,112,0,18,5.663176585,12.56897814,8.22067217,7.657660793,112,7,15.5,0
1702205000,127,425000,5,5.664860801,12.89470967,8.297792626,7.502738211,6,9,15.5,0
1702206000,112,114200,24,5.667387674,12.92853588,8.113127104,7.74292272,112,9,15.5,0
1702214000,97,55000,26,5.668177134,12.61320303,9.181735115,7.727006336,97,8,15.5,0
1702215000,97,0,35,5.659451369,12.52670582,8.68270763,7.34601021,97,5,15.5,0
1702219000,18,347000,18,5.648169554,13.04223733,8.4147174,7.427738841,18,7,15.5,0
1702221000,97,9,7,5.661358715,12.58929214,8.517193191,7.434847875,97,9,15.5,0
1702222000,97,158000,14,5.663439946,12.23271458,7.762170607,7.154615357,97,7,15.5,0
1702237000,102,0,17,5.672836725,12.66444641,8.517193191,7.592870288,19,7,15.5,0
1702238010,22,210000,22,5.670729597,12.8455553,8.113127104,7.539877758,22,7,15.5,0
1702238020,22,219000,22,5.646072101,12.8455553,8.098946749,7.539877758,22,7,15.5,0
1702491000,62,145000,17,5.594640605,12.30081903,8.50167338,7.069874128,18,6,15.5,0
1702493000,63,140000,17,5.587176557,12.31564876,8.497602542,6.866933284,18,6,15.5,0
1702496010,102,0,18,5.565176113,12.65905727,8.657998068,7.425834531,102,9,15.5,0
1702498000,117,9,32,5.566182587,12.49237877,8.361007108,7.203405521,117,8,15.5,0
1702517000,102,312500,17,5.605205798,12.47304168,8.673855001,7.511852643,102,9,15.5,0
1702518000,132,287000,8,5.604484471,12.85761628,8.518192692,7.505492275,20,8,15.5,0
1702524000,102,100000,24,5.657921048,12.62445398,8.653645315,7.669495251,102,8,15.5,0
1702525000,122,9,15,5.661531491,12.31088301,8.698514248,7.582738489,122,6,15.5,0
1702533000,23,229000,22,5.686033473,12.68137471,8.881836305,7.640123173,17,7,15.5,0
1702541000,139,210000,14,5.652694002,12.66949215,8.799661697,7.508787171,17,8,15.5,0
1702550000,102,0,35,5.695758993,12.5190569,8.797397374,7.398786275,102,8,15.5,0
1702555000,26,0,15,5.713677505,12.97826203,8.801168402,7.44775128,26,7,15.5,0
1702559000,82,0,35,5.733003526,13.07736601,8.706986763,7.116394144,82,6,15.5,0
1702583000,62,9,24,5.738229801,13.03396923,8.823206221,7.574558484,62,10,15.5,0
1702584000,92,174900,24,5.73968148,13.1275499,8.793156871,7.574558484,92,8,15.5,0
1702585000,62,0,35,5.741134184,13.0076257,8.805674944,7.572502985,62,9,15.5,0
1702586000,92,9,7,5.742587982,13.09293457,8.818186278,7.245655068,92,6,15.5,0
1702587000,92,0,35,5.744042738,13.05707791,8.830396801,7.608870629,30,7,15.5,0
1702588000,92,0,35,5.745498586,12.85917878,8.842604481,7.878912912,92,10,15.5,0
1702589000,87,0,35,5.746955389,12.68106382,8.854093908,7.3524411,87,9,15.5,0
1702591000,92,129000,27,5.74987214,12.9983862,8.834628222,7.422971251,92,8,15.5,0
1702600000,97,0,35,5.795588097,12.62379565,8.548304186,7.180831199,97,6,15.5,0
1702601000,102,0,35,5.797628891,12.60819885,8.477828468,7.178087713,102,7,15.5,0
1702602000,97,9,6,5.799670023,12.58861025,8.565983356,7.452402451,97,7,15.5,0
1702603000,72,266000,8,5.803753357,12.63947712,8.65434303,7.174417984,72,6,15.5,0
1702604000,123,310000,9,5.807460186,12.86151796,9.01833205,7.862112212,123,9,15.5,1
1702614000,94,0,35,5.738153476,12.56059527,8.470939807,7.141245122,94,6,15.5,0
1702616000,102,474000,3,5.676187647,12.81529459,8.463581422,7.257707677,102,7,15.5,1
1702617000,77,9,13,5.678285024,12.59912773,8.49023301,7.326465614,77,6,15.5,0
1702619000,97,129000,34,5.688806502,12.57245036,8.51398806,7.140453043,38,6,15.5,0
1702620000,101,0,35,5.693031071,12.56444615,8.525756422,7.165493475,101,7,15.5,0
1702621000,99,275000,6,5.697264828,12.87236237,8.537191878,7.336936914,38,7,15.5,0
1702624000,99,0,35,5.710037199,12.58553595,8.730043953,7.244227516,99,7,15.5,0
1702625000,97,0,35,5.714347516,12.7634001,8.742893472,7.526178913,97,8,15.5,0
1702635000,74,219500,11,5.658764594,12.55883996,8.621913502,7.04455632,74,6,15.5,0
1702636000,74,228000,13,5.654499817,12.60819885,8.609590041,7.04455632,18,6,15.5,0
1702637000,74,9,4,5.650247134,12.62839487,8.597112815,7.04455632,74,6,15.5,0
1702639000,102,184900,22,5.641777897,12.6260979,8.571681377,7.244227516,102,7,15.5,0
1702640000,102,0,15,5.637561387,12.85761628,8.788440957,7.360103973,102,7,15.5,0
1702641000,102,0,35,5.633357089,12.33446586,8.710289821,7.203405521,102,7,15.5,0
1702645000,97,219000,11,5.616661622,12.69034893,8.491054534,7.215239979,10,7,15.5,0
1702650000,94,0,23,5.638525794,12.49049943,8.348064228,7.647833754,17,8,15.5,0
1702654000,112,9,6,5.605190065,12.76225397,8.784468454,7.216415758,112,5,15.5,0
1702655000,122,9,8,5.601568121,12.29956299,8.782169426,7.238496841,122,6,15.5,0
1702662000,70,0,35,5.574585473,12.41145948,8.541300267,6.861501894,34,6,15.5,0
1702662003,82,0,35,5.574437636,12.53465671,8.006367568,6.919881459,82,6,15.5,0
1702662004,82,125000,21,5.585607155,12.75995776,8.38935982,6.89891633,20,8,15.5,0
1702663010,24,525000,3,5.591193676,12.80683038,8.529516941,7.371489295,20,7,15.5,0
1702663020,24,0,15,5.602370207,13.0759005,8.611957768,7.371489295,19,7,15.5,0
1702663030,24,0,15,5.615985106,13.05857124,9.056489647,7.371489295,17,7,15.5,0
1702665000,97,117000,35,5.640199693,12.40942157,8.772610303,7.318539549,97,7,15.5,0
1702666000,102,285000,19,5.644275045,12.50432367,8.775240459,7.576097341,102,8,15.5,0
1702668000,132,139005,12,5.652459444,12.71108138,8.779865101,7.526178913,13,9,15.5,0
1702669000,47,0,14,5.656568384,12.82772382,8.782169426,7.365812837,47,7,15.5,0
1702674000,87,0,35,5.661300583,13.1340943,9.022563964,7.502186487,87,8,15.5,0
1702679000,122,0,18,5.578520272,12.62280735,8.699014623,7.602601016,122,8,15.5,0
1702680000,122,226000,6,5.576240333,12.89796904,8.698681067,7.735345936,23,11,15.5,0
1702684000,102,9,22,5.558131335,12.55143383,8.171882006,7.509663979,102,6,15.5,0
1702685000,102,9,9,5.555884119,12.68447838,8.171882006,7.499201905,39,8,15.5,0
1702692000,72,170000,11,5.559411381,12.46689726,8.028781162,6.903747258,15,6,15.5,0
1702692001,70,9,20,5.570331035,12.52088339,7.998335396,6.858565035,42,6,15.5,0
1702700000,112,195000,21,5.591876519,12.82260872,8.462737006,7.650168701,38,8,15.5,0
1702702000,117,354000,3,5.597278237,12.62445398,8.466951975,7.622663951,2,9,15.5,0
1702703000,115,0,35,5.600891203,12.47648139,8.46884293,7.654253635,38,8,15.5,0
1702713000,102,0,35,5.550335422,12.43718437,7.843848638,7.116394144,102,8,15.5,0
1702717000,102,9,22,5.53969221,12.55178775,7.748460024,7.325412428,16,9,15.5,0
1702723000,102,285000,9,5.511427998,12.58382392,8.651024539,7.63896866,102,8,15.5,1
1702732000,112,0,35,5.48993727,12.50839699,8.349957272,7.62754439,112,6,15.5,0
1702740000,33,0,20,5.552781436,13.10256875,8.426830751,7.255732507,33,6,15.5,0
1702741000,112,9,11,5.560314778,12.59269467,9.213734605,7.552762084,112,12,15.5,0
1702747000,112,290000,9,5.579326949,12.83040551,7.813995675,7.546763013,10,9,15.5,0
1702748000,112,305000,18,5.583113466,12.87030582,7.793586803,7.660962216,112,10,15.5,0
1702749000,112,283000,3,5.586881255,12.82422685,7.830822995,7.495541944,3,7,15.5,0
1702752000,112,220000,20,5.569195714,12.33446586,7.954372273,7.160845907,49,8,15.5,0
1703052000,97,9,23,5.667516581,13.00897069,8.025843344,7.500861105,97,8,15.5,0
1703053000,97,9,20,5.68199307,13.04115332,7.976938757,7.252762418,97,7,15.5,0
1703056000,84,9,31,5.71625115,12.84766334,8.455317788,7.090076836,84,6,15.5,0
1703058000,97,250000,13,5.722336256,12.62839487,8.429672594,7.129297549,38,8,15.5,0
1703060000,97,9,13,5.732534953,12.69924333,8.400434631,7.109879463,97,7,15.5,0
1703061000,97,9,8,5.738688233,12.64979647,8.386172929,7.224024808,97,6,15.5,0
1703063000,97,0,35,5.748510801,12.62839487,8.274357007,7.336936914,97,6,15.5,0
1703064000,94,0,35,5.750478027,12.82664913,8.419580363,7.153051635,31,6,15.5,0
1703065000,97,100,3,5.754844702,12.9360338,8.336390481,7.333023014,4,7,15.5,0
1703066000,97,248500,14,5.759638342,12.7501396,8.491054534,7.520776415,97,12,15.5,0
1703070000,102,9,23,5.710685267,12.88003701,8.359837381,7.419380583,102,7,15.5,0
1703071000,102,180000,23,5.706410372,12.56654039,8.374707543,7.244227516,102,7,15.5,0
1703075000,102,126000,24,5.69157013,12.73375539,8.433594168,7.591861715,37,7,15.5,0
1703078000,97,102000,25,5.676841828,12.59099485,8.555066844,7.129297549,97,8,15.5,0
1702767000,132,9,20,5.370108366,12.46959009,8.9226583,7.506921396,132,7,33.7,0
1702769000,122,260000,18,5.365240133,12.58792789,8.9226583,7.617169432,122,9,33.7,1
1702781000,38,507000,3,5.338522146,12.86021909,8.679312041,7.495541944,38,6,33.7,1
1702790000,92,369500,15,5.398499931,12.49049943,8.699514748,7.247080585,92,7,33.7,1
1702791000,92,0,35,5.400192522,12.73050527,8.699514748,7.247080585,38,7,33.7,0
1702797000,112,9,5,5.413838145,12.53501662,8.9226583,7.719929166,112,7,33.7,1
1702798000,142,126000,33,5.417278738,13.04828617,8.9226583,7.647022395,23,11,33.7,0
1702805000,132,0,15,5.429646254,12.56339738,9.076808979,7.473637108,37,7,33.7,0
1702809000,112,110000,27,5.438672908,12.566889,8.9226583,7.481555702,112,7,33.7,0
1702810000,132,9,17,5.44048642,12.61718843,8.517193191,7.861110555,132,8,33.7,0
1702812000,102,37900,28,5.444085075,12.2346601,7.410951876,7.010853237,28,6,33.7,0
1702817000,86,131000,22,5.432994703,12.68695439,8.69064217,7.17930797,33,7,33.7,0
1702824000,102,9,6,5.420270089,12.51392492,8.799661697,7.308542798,102,6,33.7,0
1702825000,102,540000,3,5.418508948,12.78577113,8.814330423,7.295735073,102,7,33.7,1
1702826000,102,9,23,5.416750724,12.54075757,8.828787084,7.290292882,102,6,33.7,0
1702829000,67,0,35,5.413243004,12.4874851,8.874447967,7.049254841,67,4,33.7,0
1702830000,72,170000,11,5.409746967,12.59371317,8.890135108,7.346268241,11,8,33.7,0
1702831000,62,0,35,5.406264152,12.45176016,8.905715579,7.014814351,62,5,33.7,0
1702841000,102,0,35,5.449783042,12.57210368,8.410275909,7.955144446,102,8,33.7,0
1702843000,93,0,35,5.453126429,12.52888052,8.438149984,7.774519576,93,9,33.7,0
1702844000,102,0,20,5.454802403,12.71619802,8.43468077,7.726653665,24,11,33.7,0
1702845000,102,189000,13,5.456481216,12.8906835,8.465478756,7.787050021,102,8,33.7,0
1702881000,112,415000,16,5.45745673,12.57625594,8.448485993,7.808241779,112,9,33.7,1
1702883000,112,562500,5,5.45403168,13.13270967,8.427487278,7.792431497,23,10,33.7,1
1702884000,112,306000,18,5.45232358,12.42841588,8.417151837,7.79019963,112,10,33.7,1
1702904000,108,412500,8,5.534907839,13.15192218,8.15564927,7.718240952,8,8,33.7,0
1702909000,102,85000,26,5.551519529,12.78661088,7.864419905,7.167037877,102,6,33.7,0
1702910000,102,56500,28,5.553195295,12.26008723,7.862112212,7.167037877,102,6,33.7,0
1702915001,72,70000,30,5.551968637,12.78661088,8.845777255,6.733401892,23,7,33.7,0
1702915002,72,379000,3,5.548556715,12.20507215,8.519789817,6.728628613,16,5,33.7,0
1702922000,117,0,17,5.528318013,12.39875699,8.229511119,7.68927957,117,9,33.7,0
1702923000,117,460000,5,5.526649544,12.8144786,8.229511119,7.76743333,117,9,33.7,1
1702924000,123,5000,31,5.523125438,12.54004175,8.229511119,7.661527081,123,8,33.7,0
1702940000,72,137000,11,5.5351429,11.89818787,8.354674262,6.698268054,72,4,33.7,0
1702947000,72,169300,10,5.561981435,12.56584279,8.181720455,7.003065459,10,5,33.7,0
1702954000,71,9,9,5.592240119,12.28395918,8.825559855,6.695798917,71,4,33.7,0
1702957000,37,9,12,5.614425042,12.98585613,9.09963225,7.526394407,29,6,33.7,0
1702998000,102,9,4,5.612962478,12.78605113,8.718663567,7.496652438,102,12,33.7,1
1702999000,99,90000,27,5.615826098,12.72098989,8.718663567,7.340186835,99,6,33.7,0
1703013000,97,1,3,5.570173396,12.56479549,8.445052514,6.98026197,57,6,33.7,0
1703021000,97,9,9,5.641437863,12.90693995,8.529319371,7.692569648,41,8,33.7,0
1703028000,127,450000,6,5.650675373,12.92122591,8.517193191,7.943782692,127,12,33.7,1
1703032000,100,420000,6,5.666354798,12.71709825,8.517193191,7.402756352,100,7,33.7,1
1703034000,102,9,24,5.674469402,13.11433121,8.517193191,7.65349491,20,6,33.7,0
1703083000,87,307000,18,5.619258439,12.53393651,8.573573525,7.262628601,52,7,33.7,0
1703084000,93,9,8,5.630605076,12.84317844,8.397282895,7.466227556,93,8,33.7,0
1703085000,62,0,15,5.636093162,12.94800999,8.207401833,7.224024808,23,6,33.7,0
1703085001,74,9,15,5.641583576,12.54218768,8.229511119,7.224024808,62,6,33.7,0
1703098000,72,170000,14,5.650777116,12.56863025,8.627481545,6.993932975,72,5,33.7,0
1703099000,72,12500,23,5.640165974,12.57487377,8.712759975,7.0800265,72,9,33.7,0
1703100000,73,0,35,5.636950584,12.67732549,8.520786727,7.097548851,25,6,33.7,0
1703103000,72,9,23,5.63326257,12.48066948,8.545002892,6.988413182,72,5,33.7,0
1703113000,82,200000,21,5.689948643,12.90594715,8.517193191,7.755702928,82,9,33.7,0
1703114000,97,117500,32,5.69262658,12.66001041,8.517193191,7.356024416,72,4,33.7,0
1703115000,82,175000,22,5.695312596,12.79524724,8.517193191,7.31521839,21,8,33.7,0
1703116000,87,320000,14,5.696209643,12.71409434,8.517193191,7.330405212,87,7,33.7,0
1703117000,82,549000,3,5.698006543,12.63101353,8.517193191,7.312553498,82,6,33.7,1
1703118000,87,1,3,5.699806994,12.88131041,8.517193191,7.365812837,87,9,33.7,1
1703119000,81,389000,17,5.701610923,12.75765626,8.517193191,7.556950572,72,8,33.7,0
1703121000,82,135000,24,5.705229472,13.01098479,8.565983356,7.44978883,82,7,33.7,0
1703122000,87,423000,8,5.70704409,12.9014673,8.517193191,7.463363046,27,8,33.7,0
1703124000,87,163000,24,5.71070962,12.82530414,8.517193191,7.33171497,87,7,33.7,0
1703138001,72,0,18,5.721549884,12.73139272,8.344029572,7.224024808,72,6,33.7,0
1703139000,74,130000,34,5.724080081,12.66032792,8.306225216,7.244227516,57,6,33.7,0
1703139001,74,9,8,5.72657611,12.85500667,8.312135108,7.244227516,33,9,33.7,0
1703139002,74,9,14,5.729002688,12.98700174,8.329658068,7.360612749,33,9,33.7,0
1703139003,74,370000,7,5.731432308,12.8570949,8.360539381,7.245655068,15,8,33.7,0
1703140000,72,220000,20,5.737436043,12.98010833,8.400659375,7.244227516,8,7,33.7,0
1703141000,92,0,35,5.746795742,12.78577113,8.336869637,7.235619141,52,7,33.7,0
1703143000,92,0,35,5.711869262,12.83734442,8.304494898,7.917700275,16,10,33.7,0
1703144000,97,9,24,5.709993172,12.79191297,8.324821299,7.596894438,72,7,33.7,0
1703145000,87,714000,5,5.708123826,13.16254517,8.344742754,7.387090236,6,8,33.7,1
1703146000,87,116900,28,5.706270955,12.68788132,8.38935982,7.367708572,72,7,33.7,0
1703147000,87,158000,34,5.7044217,12.81093491,8.420682291,7.452402451,52,7,33.7,0
1703156000,102,0,35,5.788420468,12.66476251,8.236685323,7.436617265,102,6,33.7,0
